iid,datadate,tic,cusip,conm,div,divd,anncdate,paydate,recorddate,cshoc,cshtrd,eps,prccd,prchd,prcld,prcod,cik,gind,gsector,gsubind
1,2007-08-23,AAPL,37833100,APPLE INC,,,,,,869641000.0,30921120.0,3.65,131.07,133.34,129.76,133.09,320193.0,452020,45,45202030
1,2007-08-24,AAPL,37833100,APPLE INC,,,,,,869641000.0,32510080.0,3.65,135.3,135.37,129.81,130.53,320193.0,452020,45,45202030
1,2007-08-27,AAPL,37833100,APPLE INC,,,,,,869641000.0,25224660.0,3.65,132.25,134.66,132.1,133.391,320193.0,452020,45,45202030
1,2007-08-28,AAPL,37833100,APPLE INC,,,,,,869641000.0,42031700.0,3.65,126.82,132.41,126.63,130.99,320193.0,452020,45,45202030
1,2007-08-29,AAPL,37833100,APPLE INC,,,,,,869641000.0,41622370.0,3.65,134.08,134.18,129.54,129.88,320193.0,452020,45,45202030
1,2007-08-30,AAPL,37833100,APPLE INC,,,,,,869641000.0,51213080.0,3.65,136.25,138.25,132.3,132.67,320193.0,452020,45,45202030
1,2007-08-31,AAPL,37833100,APPLE INC,,,,,,869641000.0,31302960.0,3.65,138.48,139.65,137.41,139.49,320193.0,452020,45,45202030
1,2007-09-04,AAPL,37833100,APPLE INC,,,,,,869641000.0,46831280.0,3.65,144.16,145.73,139.84,139.94,320193.0,452020,45,45202030
1,2007-09-05,AAPL,37833100,APPLE INC,,,,,,869641000.0,82869500.0,3.65,136.76,145.84,136.1,144.97,320193.0,452020,45,45202030
1,2007-09-06,AAPL,37833100,APPLE INC,,,,,,869641000.0,67806490.0,3.65,135.01,137.57,132.71,135.56,320193.0,452020,45,45202030
1,2007-09-07,AAPL,37833100,APPLE INC,,,,,,869641000.0,51036180.0,3.65,131.77,132.3,130.0,132.01,320193.0,452020,45,45202030
1,2007-09-10,AAPL,37833100,APPLE INC,,,,,,869641000.0,53059130.0,3.65,136.71,138.04,133.95,136.995,320193.0,452020,45,45202030
1,2007-09-11,AAPL,37833100,APPLE INC,,,,,,869641000.0,34620030.0,3.65,135.49,138.3,133.75,137.9,320193.0,452020,45,45202030
1,2007-09-12,AAPL,37833100,APPLE INC,,,,,,869641000.0,36441290.0,3.65,136.85,139.4,135.75,135.99,320193.0,452020,45,45202030
1,2007-09-13,AAPL,37833100,APPLE INC,,,,,,869641000.0,23389860.0,3.65,137.2,139.0,136.65,138.83,320193.0,452020,45,45202030
1,2007-09-14,AAPL,37833100,APPLE INC,,,,,,869641000.0,21654650.0,3.65,138.81,138.98,136.2,136.57,320193.0,452020,45,45202030
1,2007-09-17,AAPL,37833100,APPLE INC,,,,,,869641000.0,28296360.0,3.65,138.41,140.59,137.6,138.99,320193.0,452020,45,45202030
1,2007-09-18,AAPL,37833100,APPLE INC,,,,,,869641000.0,37921480.0,3.65,140.92,142.85,137.83,139.06,320193.0,452020,45,45202030
1,2007-09-19,AAPL,37833100,APPLE INC,,,,,,869641000.0,36627910.0,3.65,140.7699,143.16,139.4,143.02,320193.0,452020,45,45202030
1,2007-09-20,AAPL,37833100,APPLE INC,,,,,,869641000.0,24573990.0,3.65,140.31,141.79,139.32,140.15,320193.0,452020,45,45202030
1,2007-09-21,AAPL,37833100,APPLE INC,,,,,,869641000.0,40623170.0,3.65,144.15,144.65,140.31,141.14,320193.0,452020,45,45202030
1,2007-09-24,AAPL,37833100,APPLE INC,,,,,,869641000.0,37447690.0,3.65,148.28,149.85,146.65,146.73,320193.0,452020,45,45202030
1,2007-09-25,AAPL,37833100,APPLE INC,,,,,,869641000.0,42457680.0,3.65,153.18,153.22,146.82,146.84,320193.0,452020,45,45202030
1,2007-09-26,AAPL,37833100,APPLE INC,,,,,,869641000.0,34709080.0,3.65,152.77,155.0,151.25,154.47,320193.0,452020,45,45202030
1,2007-09-27,AAPL,37833100,APPLE INC,,,,,,869641000.0,23424760.0,3.65,154.5,154.52,152.32,153.77,320193.0,452020,45,45202030
1,2007-09-28,AAPL,37833100,APPLE INC,,,,,,869641000.0,21910940.0,3.65,153.47,154.6,152.75,153.44,320193.0,452020,45,45202030
1,2007-10-01,AAPL,37833100,APPLE INC,,,,,,869641000.0,29826850.0,3.65,156.339,157.41,152.93,154.63,320193.0,452020,45,45202030
1,2007-10-02,AAPL,37833100,APPLE INC,,,,,,869641000.0,28241730.0,3.65,158.45,158.59,155.89,156.55,320193.0,452020,45,45202030
1,2007-10-03,AAPL,37833100,APPLE INC,,,,,,869641000.0,24693570.0,3.65,157.9201,159.18,157.01,157.78,320193.0,452020,45,45202030
1,2007-10-04,AAPL,37833100,APPLE INC,,,,,,869641000.0,23396920.0,3.65,156.24,158.08,153.5,158.0,320193.0,452020,45,45202030
1,2007-10-05,AAPL,37833100,APPLE INC,,,,,,869641000.0,33458450.0,3.65,161.4499,161.58,157.7,158.37,320193.0,452020,45,45202030
1,2007-10-08,AAPL,37833100,APPLE INC,,,,,,869641000.0,29800850.0,3.65,167.91,167.91,162.97,163.49,320193.0,452020,45,45202030
1,2007-10-09,AAPL,37833100,APPLE INC,,,,,,869641000.0,39413730.0,3.65,167.86,171.11,166.68,170.2,320193.0,452020,45,45202030
1,2007-10-10,AAPL,37833100,APPLE INC,,,,,,869641000.0,23776730.0,3.65,166.79,167.88,165.6,167.55,320193.0,452020,45,45202030
1,2007-10-11,AAPL,37833100,APPLE INC,,,,,,869641000.0,58284030.0,3.65,162.23,171.88,153.21,169.49,320193.0,452020,45,45202030
1,2007-10-12,AAPL,37833100,APPLE INC,,,,,,869641000.0,35237870.0,3.65,167.2537,167.28,161.8,163.01,320193.0,452020,45,45202030
1,2007-10-15,AAPL,37833100,APPLE INC,,,,,,869641000.0,38451440.0,3.65,166.98,169.57,163.5,167.98,320193.0,452020,45,45202030
1,2007-10-16,AAPL,37833100,APPLE INC,,,,,,869641000.0,37921020.0,3.65,169.58,170.18,165.15,165.54,320193.0,452020,45,45202030
1,2007-10-17,AAPL,37833100,APPLE INC,,,,,,869641000.0,40042150.0,3.65,172.75,173.04,169.18,172.69,320193.0,452020,45,45202030
1,2007-10-18,AAPL,37833100,APPLE INC,,,,,,869641000.0,29288200.0,3.65,173.5,174.19,171.05,171.5,320193.0,452020,45,45202030
1,2007-10-19,AAPL,37833100,APPLE INC,,,,,,869641000.0,46054080.0,3.65,170.42,174.63,170.0,174.24,320193.0,452020,45,45202030
1,2007-10-22,AAPL,37833100,APPLE INC,,,,,,869641000.0,58484530.0,3.65,174.36,174.9,169.9601,170.35,320193.0,452020,45,45202030
1,2007-10-23,AAPL,37833100,APPLE INC,,,,,,869641000.0,63975760.0,4.04,186.16,188.6,182.76,188.56,320193.0,452020,45,45202030
1,2007-10-24,AAPL,37833100,APPLE INC,,,,,,872329000.0,45924630.0,4.04,185.93,187.21,179.24,185.81,320193.0,452020,45,45202030
1,2007-10-25,AAPL,37833100,APPLE INC,,,,,,872329000.0,34666110.0,4.04,182.78,185.9,181.66,184.87,320193.0,452020,45,45202030
1,2007-10-26,AAPL,37833100,APPLE INC,,,,,,872329000.0,25217580.0,4.04,184.7,185.37,182.88,185.29,320193.0,452020,45,45202030
1,2007-10-29,AAPL,37833100,APPLE INC,,,,,,872329000.0,19276730.0,4.04,185.09,186.59,184.7,185.45,320193.0,452020,45,45202030
1,2007-10-30,AAPL,37833100,APPLE INC,,,,,,872329000.0,33478030.0,4.04,187.0,189.37,184.73,186.18,320193.0,452020,45,45202030
1,2007-10-31,AAPL,37833100,APPLE INC,,,,,,872329000.0,29695430.0,4.04,189.95,190.12,184.95,187.63,320193.0,452020,45,45202030
1,2007-11-01,AAPL,37833100,APPLE INC,,,,,,872329000.0,28721330.0,4.04,187.44,190.1,180.0,188.6,320193.0,452020,45,45202030
1,2007-11-02,AAPL,37833100,APPLE INC,,,,,,872329000.0,35764070.0,4.04,187.87,189.44,183.49,189.21,320193.0,452020,45,45202030
1,2007-11-05,AAPL,37833100,APPLE INC,,,,,,872329000.0,28686720.0,4.04,186.18,188.96,184.24,185.29,320193.0,452020,45,45202030
1,2007-11-06,AAPL,37833100,APPLE INC,,,,,,872329000.0,34053240.0,4.04,191.79,192.0,185.27,187.05,320193.0,452020,45,45202030
1,2007-11-07,AAPL,37833100,APPLE INC,,,,,,872329000.0,35390580.0,4.04,186.2999,192.68,186.13,190.61,320193.0,452020,45,45202030
1,2007-11-08,AAPL,37833100,APPLE INC,,,,,,872329000.0,67419660.0,4.04,175.4663,186.9,167.77,186.67,320193.0,452020,45,45202030
1,2007-11-09,AAPL,37833100,APPLE INC,,,,,,872329000.0,54425940.0,4.04,165.37,175.12,165.21,171.15,320193.0,452020,45,45202030
1,2007-11-12,AAPL,37833100,APPLE INC,,,,,,872329000.0,63057720.0,4.04,153.76,167.7,150.63,165.28,320193.0,452020,45,45202030
1,2007-11-13,AAPL,37833100,APPLE INC,,,,,,872329000.0,62027230.0,4.04,169.96,170.98,153.76,160.85,320193.0,452020,45,45202030
1,2007-11-14,AAPL,37833100,APPLE INC,,,,,,872329000.0,51656760.0,4.04,166.11,177.57,163.74,177.16,320193.0,452020,45,45202030
1,2007-11-15,AAPL,37833100,APPLE INC,,,,,,872329000.0,52799100.0,4.04,164.3,169.59,160.3,166.39,320193.0,452020,45,45202030
1,2007-11-16,AAPL,37833100,APPLE INC,,,,,,875540000.0,49375770.0,4.04,166.39,167.02,159.33,165.3,320193.0,452020,45,45202030
1,2007-11-19,AAPL,37833100,APPLE INC,,,,,,875540000.0,41176160.0,4.04,163.95,168.2,162.1,166.1,320193.0,452020,45,45202030
1,2007-11-20,AAPL,37833100,APPLE INC,,,,,,875540000.0,55050730.0,4.04,168.85,171.79,163.53,165.67,320193.0,452020,45,45202030
1,2007-11-21,AAPL,37833100,APPLE INC,,,,,,875540000.0,43503190.0,4.04,168.46,172.35,164.67,165.84,320193.0,452020,45,45202030
1,2007-11-23,AAPL,37833100,APPLE INC,,,,,,875540000.0,16624060.0,4.04,171.54,172.05,169.75,172.0,320193.0,452020,45,45202030
1,2007-11-26,AAPL,37833100,APPLE INC,,,,,,875540000.0,46583480.0,4.04,172.5419,177.2699,172.35,173.59,320193.0,452020,45,45202030
1,2007-11-27,AAPL,37833100,APPLE INC,,,,,,875540000.0,46984390.0,4.04,174.81,175.79,170.01,175.22,320193.0,452020,45,45202030
1,2007-11-28,AAPL,37833100,APPLE INC,,,,,,875540000.0,40897670.0,4.04,180.22,180.6,175.35,176.82,320193.0,452020,45,45202030
1,2007-11-29,AAPL,37833100,APPLE INC,,,,,,875540000.0,37360570.0,4.04,184.29,185.17,179.15,179.43,320193.0,452020,45,45202030
1,2007-11-30,AAPL,37833100,APPLE INC,,,,,,875540000.0,42378240.0,4.04,182.22,187.7,179.7,187.34,320193.0,452020,45,45202030
1,2007-12-03,AAPL,37833100,APPLE INC,,,,,,875540000.0,34298600.0,4.04,178.86,184.14,177.7,181.86,320193.0,452020,45,45202030
1,2007-12-04,AAPL,37833100,APPLE INC,,,,,,875540000.0,27627260.0,4.04,179.81,180.9,176.99,177.15,320193.0,452020,45,45202030
1,2007-12-05,AAPL,37833100,APPLE INC,,,,,,875540000.0,31799590.0,4.04,185.5,186.0,182.41,182.89,320193.0,452020,45,45202030
1,2007-12-06,AAPL,37833100,APPLE INC,,,,,,875540000.0,32121580.0,4.04,189.9528,190.1,186.12,186.19,320193.0,452020,45,45202030
1,2007-12-07,AAPL,37833100,APPLE INC,,,,,,875540000.0,38008550.0,4.04,194.3,194.99,188.04,190.54,320193.0,452020,45,45202030
1,2007-12-10,AAPL,37833100,APPLE INC,,,,,,875540000.0,25759630.0,4.04,194.21,195.66,192.69,193.59,320193.0,452020,45,45202030
1,2007-12-11,AAPL,37833100,APPLE INC,,,,,,875540000.0,39535880.0,4.04,188.5404,196.83,187.39,194.75,320193.0,452020,45,45202030
1,2007-12-12,AAPL,37833100,APPLE INC,,,,,,875540000.0,43681940.0,4.04,190.86,194.48,185.76,193.44,320193.0,452020,45,45202030
1,2007-12-13,AAPL,37833100,APPLE INC,,,,,,875540000.0,30888760.0,4.04,191.83,192.12,187.82,190.19,320193.0,452020,45,45202030
1,2007-12-14,AAPL,37833100,APPLE INC,,,,,,875540000.0,24077040.0,4.04,190.39,193.2,189.54,190.37,320193.0,452020,45,45202030
1,2007-12-17,AAPL,37833100,APPLE INC,,,,,,875540000.0,36527050.0,4.04,184.4,192.65,182.98,190.72,320193.0,452020,45,45202030
1,2007-12-18,AAPL,37833100,APPLE INC,,,,,,875540000.0,43608390.0,4.04,182.98,187.33,178.6,186.52,320193.0,452020,45,45202030
1,2007-12-19,AAPL,37833100,APPLE INC,,,,,,875540000.0,29446840.0,4.04,183.12,184.6394,180.9,182.98,320193.0,452020,45,45202030
1,2007-12-20,AAPL,37833100,APPLE INC,,,,,,875540000.0,27504830.0,4.04,187.21,187.83,183.33,185.43,320193.0,452020,45,45202030
1,2007-12-21,AAPL,37833100,APPLE INC,,,,,,875540000.0,35487790.0,4.04,193.91,193.9125,189.89,190.12,320193.0,452020,45,45202030
1,2007-12-24,AAPL,37833100,APPLE INC,,,,,,875540000.0,17149310.0,4.04,198.8,199.33,194.79,195.03,320193.0,452020,45,45202030
1,2007-12-26,AAPL,37833100,APPLE INC,,,,,,875540000.0,25090620.0,4.04,198.95,200.96,196.82,199.01,320193.0,452020,45,45202030
1,2007-12-27,AAPL,37833100,APPLE INC,,,,,,875540000.0,28378280.0,4.04,198.57,202.96,197.8,198.95,320193.0,452020,45,45202030
1,2007-12-28,AAPL,37833100,APPLE INC,,,,,,875540000.0,24737710.0,4.04,199.83,201.56,196.8801,200.59,320193.0,452020,45,45202030
1,2007-12-31,AAPL,37833100,APPLE INC,,,,,,875540000.0,19178280.0,4.04,198.08,200.5,197.75,199.5,320193.0,452020,45,45202030
1,2008-01-02,AAPL,37833100,APPLE INC,,,,,,875540000.0,38509780.0,4.04,194.84,200.26,192.55,199.27,320193.0,452020,45,45202030
1,2008-01-03,AAPL,37833100,APPLE INC,,,,,,875540000.0,30048070.0,4.04,194.93,197.39,192.69,195.41,320193.0,452020,45,45202030
1,2008-01-04,AAPL,37833100,APPLE INC,,,,,,875540000.0,51936630.0,4.04,180.05,193.0,178.89,191.45,320193.0,452020,45,45202030
1,2008-01-07,AAPL,37833100,APPLE INC,,,,,,875540000.0,73959870.0,4.04,177.64,183.6,170.23,181.25,320193.0,452020,45,45202030
1,2008-01-08,AAPL,37833100,APPLE INC,,,,,,875540000.0,54250800.0,4.04,171.25,182.46,170.8,180.14,320193.0,452020,45,45202030
1,2008-01-09,AAPL,37833100,APPLE INC,,,,,,875540000.0,64733780.0,4.04,179.4,179.5,168.3,171.3,320193.0,452020,45,45202030
1,2008-01-10,AAPL,37833100,APPLE INC,,,,,,875540000.0,52899650.0,4.04,178.02,181.0,175.41,177.58,320193.0,452020,45,45202030
1,2008-01-11,AAPL,37833100,APPLE INC,,,,,,875540000.0,43921320.0,4.04,172.69,177.85,170.0,176.0,320193.0,452020,45,45202030
1,2008-01-14,AAPL,37833100,APPLE INC,,,,,,875540000.0,39212330.0,4.04,178.78,179.42,175.17,177.52,320193.0,452020,45,45202030
1,2008-01-15,AAPL,37833100,APPLE INC,,,,,,875540000.0,83492390.0,4.04,169.04,179.22,164.66,177.72,320193.0,452020,45,45202030
1,2008-01-16,AAPL,37833100,APPLE INC,,,,,,875540000.0,79003930.0,4.04,159.64,169.01,156.7,165.23,320193.0,452020,45,45202030
1,2008-01-17,AAPL,37833100,APPLE INC,,,,,,875540000.0,62675630.0,4.04,160.89,165.36,158.42,161.51,320193.0,452020,45,45202030
1,2008-01-18,AAPL,37833100,APPLE INC,,,,,,875540000.0,61302850.0,4.04,161.36,165.75,159.61,161.71,320193.0,452020,45,45202030
1,2008-01-22,AAPL,37833100,APPLE INC,,,,,,875540000.0,84872630.0,4.04,155.64,159.98,146.0,148.06,320193.0,452020,45,45202030
1,2008-01-23,AAPL,37833100,APPLE INC,,,,,,878629000.0,120275700.0,4.68,139.072,140.0,126.14,136.19,320193.0,452020,45,45202030
1,2008-01-24,AAPL,37833100,APPLE INC,,,,,,878795000.0,71541600.0,4.68,135.6,140.7,132.01,139.99,320193.0,452020,45,45202030
1,2008-01-25,AAPL,37833100,APPLE INC,,,,,,878795000.0,55425280.0,4.68,130.01,139.09,129.61,138.99,320193.0,452020,45,45202030
1,2008-01-28,AAPL,37833100,APPLE INC,,,,,,878795000.0,52615900.0,4.68,130.01,133.2,126.45,128.16,320193.0,452020,45,45202030
1,2008-01-29,AAPL,37833100,APPLE INC,,,,,,878795000.0,38901910.0,4.68,131.54,132.79,129.05,131.15,320193.0,452020,45,45202030
1,2008-01-30,AAPL,37833100,APPLE INC,,,,,,878795000.0,44261040.0,4.68,132.18,135.45,130.0,131.37,320193.0,452020,45,45202030
1,2008-01-31,AAPL,37833100,APPLE INC,,,,,,878795000.0,47993010.0,4.68,135.36,136.65,129.4,129.45,320193.0,452020,45,45202030
1,2008-02-01,AAPL,37833100,APPLE INC,,,,,,878876000.0,36074430.0,4.68,133.75,136.59,132.18,136.24,320193.0,452020,45,45202030
1,2008-02-04,AAPL,37833100,APPLE INC,,,,,,878876000.0,32105260.0,4.68,131.65,135.9,131.42,134.21,320193.0,452020,45,45202030
1,2008-02-05,AAPL,37833100,APPLE INC,,,,,,878876000.0,40701920.0,4.68,129.36,134.0,128.9,130.43,320193.0,452020,45,45202030
1,2008-02-06,AAPL,37833100,APPLE INC,,,,,,878876000.0,55990600.0,4.68,122.0,131.92,121.77,130.83,320193.0,452020,45,45202030
1,2008-02-07,AAPL,37833100,APPLE INC,,,,,,878876000.0,74358360.0,4.68,121.24,124.78,117.27,119.97,320193.0,452020,45,45202030
1,2008-02-08,AAPL,37833100,APPLE INC,,,,,,878876000.0,48385330.0,4.68,125.48,125.7,121.6,122.08,320193.0,452020,45,45202030
1,2008-02-11,AAPL,37833100,APPLE INC,,,,,,878876000.0,42849800.0,4.68,129.45,129.98,127.2,128.01,320193.0,452020,45,45202030
1,2008-02-12,AAPL,37833100,APPLE INC,,,,,,878876000.0,43741740.0,4.68,124.86,131.0,123.62,130.7,320193.0,452020,45,45202030
1,2008-02-13,AAPL,37833100,APPLE INC,,,,,,878876000.0,34514950.0,4.68,129.4,129.78,125.63,126.68,320193.0,452020,45,45202030
1,2008-02-14,AAPL,37833100,APPLE INC,,,,,,878876000.0,34059430.0,4.68,127.46,130.8,127.01,129.4,320193.0,452020,45,45202030
1,2008-02-15,AAPL,37833100,APPLE INC,,,,,,878876000.0,31982000.0,4.68,124.63,127.08,124.06,126.27,320193.0,452020,45,45202030
1,2008-02-19,AAPL,37833100,APPLE INC,,,,,,878876000.0,35847090.0,4.68,122.18,126.75,121.44,125.99,320193.0,452020,45,45202030
1,2008-02-20,AAPL,37833100,APPLE INC,,,,,,878876000.0,34498140.0,4.68,123.82,124.6,121.68,122.2,320193.0,452020,45,45202030
1,2008-02-21,AAPL,37833100,APPLE INC,,,,,,878876000.0,33350830.0,4.68,121.54,126.47,120.86,126.05,320193.0,452020,45,45202030
1,2008-02-22,AAPL,37833100,APPLE INC,,,,,,878876000.0,54574250.0,4.68,119.46,122.51,115.87,122.48,320193.0,452020,45,45202030
1,2008-02-25,AAPL,37833100,APPLE INC,,,,,,878876000.0,44836100.0,4.68,119.74,120.17,116.664,118.59,320193.0,452020,45,45202030
1,2008-02-26,AAPL,37833100,APPLE INC,,,,,,878876000.0,53409590.0,4.68,119.15,121.09,115.44,117.64,320193.0,452020,45,45202030
1,2008-02-27,AAPL,37833100,APPLE INC,,,,,,878876000.0,51915900.0,4.68,122.96,123.05,118.09,118.23,320193.0,452020,45,45202030
1,2008-02-28,AAPL,37833100,APPLE INC,,,,,,878876000.0,57703230.0,4.68,129.91,132.2,125.77,127.2,320193.0,452020,45,45202030
1,2008-02-29,AAPL,37833100,APPLE INC,,,,,,878876000.0,44513740.0,4.68,125.02,130.21,124.8,129.29,320193.0,452020,45,45202030
1,2008-03-03,AAPL,37833100,APPLE INC,,,,,,878876000.0,56860090.0,4.68,121.73,125.98,118.0,124.44,320193.0,452020,45,45202030
1,2008-03-04,AAPL,37833100,APPLE INC,,,,,,878876000.0,63735670.0,4.68,124.62,124.88,120.4,121.99,320193.0,452020,45,45202030
1,2008-03-05,AAPL,37833100,APPLE INC,,,,,,878876000.0,43457910.0,4.68,124.4899,125.14,122.25,123.58,320193.0,452020,45,45202030
1,2008-03-06,AAPL,37833100,APPLE INC,,,,,,878876000.0,52590340.0,4.68,120.93,127.5,120.81,124.615,320193.0,452020,45,45202030
1,2008-03-07,AAPL,37833100,APPLE INC,,,,,,878876000.0,43937750.0,4.68,122.25,122.9799,119.05,120.41,320193.0,452020,45,45202030
1,2008-03-10,AAPL,37833100,APPLE INC,,,,,,878876000.0,35679770.0,4.68,119.69,123.46,119.37,121.98,320193.0,452020,45,45202030
1,2008-03-11,AAPL,37833100,APPLE INC,,,,,,878876000.0,41410610.0,4.68,127.3501,127.48,122.0,124.1,320193.0,452020,45,45202030
1,2008-03-12,AAPL,37833100,APPLE INC,,,,,,878876000.0,37824130.0,4.68,126.03,128.68,125.17,127.04,320193.0,452020,45,45202030
1,2008-03-13,AAPL,37833100,APPLE INC,,,,,,878876000.0,45045520.0,4.68,127.94,129.5,123.0,124.1,320193.0,452020,45,45202030
1,2008-03-14,AAPL,37833100,APPLE INC,,,,,,878876000.0,41302200.0,4.68,126.61,130.3,124.2,129.88,320193.0,452020,45,45202030
1,2008-03-17,AAPL,37833100,APPLE INC,,,,,,878876000.0,38245340.0,4.68,126.73,128.59,122.55,122.55,320193.0,452020,45,45202030
1,2008-03-18,AAPL,37833100,APPLE INC,,,,,,878876000.0,42926600.0,4.68,132.82,133.0015,128.67,129.18,320193.0,452020,45,45202030
1,2008-03-19,AAPL,37833100,APPLE INC,,,,,,878876000.0,36070270.0,4.68,129.67,134.29,129.67,133.12,320193.0,452020,45,45202030
1,2008-03-20,AAPL,37833100,APPLE INC,,,,,,878876000.0,32391590.0,4.68,133.27,133.2915,129.18,131.12,320193.0,452020,45,45202030
1,2008-03-24,AAPL,37833100,APPLE INC,,,,,,878876000.0,38049460.0,4.68,139.53,140.85,133.64,134.01,320193.0,452020,45,45202030
1,2008-03-25,AAPL,37833100,APPLE INC,,,,,,878876000.0,37579710.0,4.68,140.98,143.1,137.33,139.96,320193.0,452020,45,45202030
1,2008-03-26,AAPL,37833100,APPLE INC,,,,,,878876000.0,42161290.0,4.68,145.06,145.74,140.64,140.87,320193.0,452020,45,45202030
1,2008-03-27,AAPL,37833100,APPLE INC,,,,,,878876000.0,35604520.0,4.68,140.25,145.31,139.99,144.95,320193.0,452020,45,45202030
1,2008-03-28,AAPL,37833100,APPLE INC,,,,,,878876000.0,25494980.0,4.68,143.01,144.65,141.6,141.8,320193.0,452020,45,45202030
1,2008-03-31,AAPL,37833100,APPLE INC,,,,,,878876000.0,27392800.0,4.68,143.5,145.71,142.52,143.27,320193.0,452020,45,45202030
1,2008-04-01,AAPL,37833100,APPLE INC,,,,,,878876000.0,36799550.0,4.68,149.5301,149.66,143.61,146.3,320193.0,452020,45,45202030
1,2008-04-02,AAPL,37833100,APPLE INC,,,,,,878876000.0,37176600.0,4.68,147.49,151.2,145.85,148.78,320193.0,452020,45,45202030
1,2008-04-03,AAPL,37833100,APPLE INC,,,,,,878876000.0,37541390.0,4.68,151.61,153.63,147.0,147.06,320193.0,452020,45,45202030
1,2008-04-04,AAPL,37833100,APPLE INC,,,,,,878876000.0,30461680.0,4.68,153.08,154.715,150.75,152.19,320193.0,452020,45,45202030
1,2008-04-07,AAPL,37833100,APPLE INC,,,,,,878876000.0,41362820.0,4.68,155.89,159.69,155.11,156.13,320193.0,452020,45,45202030
1,2008-04-08,AAPL,37833100,APPLE INC,,,,,,878876000.0,36201760.0,4.68,152.84,156.45,152.32,153.55,320193.0,452020,45,45202030
1,2008-04-09,AAPL,37833100,APPLE INC,,,,,,878876000.0,31181430.0,4.68,151.44,153.89,150.46,153.31,320193.0,452020,45,45202030
1,2008-04-10,AAPL,37833100,APPLE INC,,,,,,878876000.0,34130640.0,4.68,154.55,155.42,150.6,151.13,320193.0,452020,45,45202030
1,2008-04-11,AAPL,37833100,APPLE INC,,,,,,878876000.0,42991690.0,4.68,147.14,153.3,146.4,152.72,320193.0,452020,45,45202030
1,2008-04-14,AAPL,37833100,APPLE INC,,,,,,878876000.0,30177150.0,4.68,147.78,149.25,144.54,146.77,320193.0,452020,45,45202030
1,2008-04-15,AAPL,37833100,APPLE INC,,,,,,878876000.0,24823770.0,4.68,148.38,149.72,145.72,149.4,320193.0,452020,45,45202030
1,2008-04-16,AAPL,37833100,APPLE INC,,,,,,878876000.0,28367040.0,4.68,153.7,154.1,150.62,151.72,320193.0,452020,45,45202030
1,2008-04-17,AAPL,37833100,APPLE INC,,,,,,878876000.0,25089350.0,4.68,154.49,156.0,153.35,154.17,320193.0,452020,45,45202030
1,2008-04-18,AAPL,37833100,APPLE INC,,,,,,878876000.0,36642920.0,4.68,161.04,162.26,158.38,159.12,320193.0,452020,45,45202030
1,2008-04-21,AAPL,37833100,APPLE INC,,,,,,878876000.0,37059980.0,4.68,168.16,168.5,161.76,162.21,320193.0,452020,45,45202030
1,2008-04-22,AAPL,37833100,APPLE INC,,,,,,878876000.0,51181660.0,4.68,160.2,168.0,158.09,167.4,320193.0,452020,45,45202030
1,2008-04-23,AAPL,37833100,APPLE INC,,,,,,878876000.0,51063580.0,4.68,162.89,164.84,161.08,164.05,320193.0,452020,45,45202030
1,2008-04-24,AAPL,37833100,APPLE INC,,,,,,881431000.0,60544850.0,4.97,168.94,169.98,159.194,165.34,320193.0,452020,45,45202030
1,2008-04-25,AAPL,37833100,APPLE INC,,,,,,881431000.0,35411980.0,4.97,169.73,171.1,166.42,170.7,320193.0,452020,45,45202030
1,2008-04-28,AAPL,37833100,APPLE INC,,,,,,881431000.0,28070960.0,4.97,172.24,173.75,169.13,169.75,320193.0,452020,45,45202030
1,2008-04-29,AAPL,37833100,APPLE INC,,,,,,881431000.0,32939870.0,4.97,175.05,175.66,170.25,171.11,320193.0,452020,45,45202030
1,2008-04-30,AAPL,37833100,APPLE INC,,,,,,881431000.0,40636600.0,4.97,173.95,180.0,172.92,176.19,320193.0,452020,45,45202030
1,2008-05-01,AAPL,37833100,APPLE INC,,,,,,881431000.0,32220760.0,4.97,180.0,180.0,174.86,174.96,320193.0,452020,45,45202030
1,2008-05-02,AAPL,37833100,APPLE INC,,,,,,881623000.0,35562490.0,4.97,180.94,181.92,178.55,180.19,320193.0,452020,45,45202030
1,2008-05-05,AAPL,37833100,APPLE INC,,,,,,881623000.0,30473950.0,4.97,184.73,185.31,181.05,181.92,320193.0,452020,45,45202030
1,2008-05-06,AAPL,37833100,APPLE INC,,,,,,881623000.0,32772160.0,4.97,186.66,187.12,182.18,184.66,320193.0,452020,45,45202030
1,2008-05-07,AAPL,37833100,APPLE INC,,,,,,881623000.0,41273850.0,4.97,182.59,188.2,180.54,186.05,320193.0,452020,45,45202030
1,2008-05-08,AAPL,37833100,APPLE INC,,,,,,881623000.0,32082480.0,4.97,185.06,186.5,183.07,183.77,320193.0,452020,45,45202030
1,2008-05-09,AAPL,37833100,APPLE INC,,,,,,881623000.0,24022140.0,4.97,183.45,184.25,181.37,183.16,320193.0,452020,45,45202030
1,2008-05-12,AAPL,37833100,APPLE INC,,,,,,881623000.0,29230030.0,4.97,188.16,188.87,182.85,185.21,320193.0,452020,45,45202030
1,2008-05-13,AAPL,37833100,APPLE INC,,,,,,881623000.0,29339080.0,4.97,189.96,191.45,187.86,188.61,320193.0,452020,45,45202030
